Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
14760	-2091.018	-2244.51	153.4915	0.1538	0.00936152	0.0132615	0.0267806	0.0570903	0.0681982	0.0600949	0.00287551	0.00592065	0.0410524	0.0203004	0.0370602	0.0140926	0.0455919	0.013399	0.0242677	0.0516454	0.032121	0.000974482	0.00471193	0.0807915	0.0150946	0.00806928	0.00236895	0.00693667	0.004766	0.000343781	0.00226217	0.00125397	0.00230083	0.000193784	0.00042336	0.000345677	0.0186866	0.0047836	0.00433892	0.00371931	0.00392093	0.00464124	0.00710941	0.0156277	0.00653365	0.00452629	0.0238507	0.0175121	0.0136967	0.0546845	0.0222641	0.00628103	0.0159028	0.000494832	0.0203639	0.00290637	0.00128772	0.00544684	0.0149226	0.00262431	0.0272167	0.0424893	0.00231031	0.00069768	0.0119558	0.00175335	0.0139026	0.0197019	0.00447824	0.00382887	7.33266e-05	0.00623928	0.000918318	0.00740442	0.0470283	0.0649071	0.00740802	0.00568144	0.0151691	0.00734992	0.0085917	0.00889216	0.0429492	0.00797599	0.0694531	9.11918e-05	0.00771145	0.000902563	0.0160318	0.0337532	0.0036529	0.00177503	0.0112907	0.0369195	0.3007014	1.699299	0.0916686	0.311797	0.69518	1.43848	3.20721	10.9089	1.727828	5.651116	0.0946819	0.00576313	0.00816404	0.0164866	0.0351459	0.0419841	0.0369956	0.00177022	0.00364486	0.0252727	0.0124973	0.022815	0.00867569	0.0280673	0.00824868	0.0149396	0.0317939	0.0197743	0.00059991	0.00290075	0.0497368	0.00929251	0.0049676	0.00145837	0.00427035	0.00293404	0.000211638	0.00139263	0.000771968	0.00141644	0.000119297	0.000260629	0.000212805	0.0115039	0.00294488	0.00267112	0.00228968	0.0024138	0.00285724	0.00437669	0.00962068	0.00402224	0.00278647	0.014683	0.0107808	0.00843193	0.0336648	0.0137062	0.00386672	0.00979009	0.000304628	0.0125364	0.00178922	0.000792746	0.00335318	0.00918666	0.00161558	0.0167551	0.0261572	0.00142227	0.000429505	0.00736025	0.00107939	0.0085587	0.0121289	0.00275689	0.00235713	4.51412e-05	0.00384102	0.000565334	0.0045583	0.0289515	0.039958	0.00456052	0.0034976	0.00933836	0.00452475	0.00528922	0.00547419	0.0264404	0.00491017	0.0427567	5.61394e-05	0.00474732	0.000555635	0.00986949	0.0207791	0.00224879	0.00109275	0.00695075	0.0227284	0.849649	0.150351	1.624381
14796	-2101.288	-2253.278	151.9899	0.360181	0.054384	0.0117035	0.0173363	0.0631123	0.0765535	0.0704251	0.00084208	0.0115747	0.112164	0.04583	0.0788485	0.045833	0.0215284	0.0486712	0.123599	0.119545	0.0782796	0.00138882	0.0041673	0.145815	0.0171034	0.00261636	0.0232928	0.00550211	0.00446478	0.00303836	0.00800204	0.00311885	0.00198383	9.86237e-05	0.00358626	0.00240109	0.0153859	0.0179563	0.00854885	0.0110583	0.0016025	0.00639707	0.0221863	0.0149507	0.0179273	0.021936	0.0392356	0.0405287	0.0139261	0.0420328	0.0131642	0.041114	0.11437	0.0117168	0.0279401	0.00757011	0.00299638	0.00570857	0.0449538	0.00161989	0.000710851	0.0780865	0.0178019	0.00564728	0.000611759	0.00379642	0.0191238	0.0407298	0.0477378	0.0180622	0.00405926	0.039007	0.0201562	0.00558663	0.0635779	0.146592	0.0440747	0.0142888	0.0505304	0.0305021	0.0209765	0.00698885	0.0415962	0.0221925	0.0332239	0.00773352	0.0199068	0.00362527	0.0678341	0.0906371	0.00732074	0.0181096	0.00867577	0.0699159	0.3787004	1.6213	0.196623	0.452381	0.780771	1.28079	2.21053	5.08586	1.176046	4.28122	0.11322	0.0170952	0.00367892	0.00544955	0.0198389	0.0240641	0.0221376	0.000264702	0.00363843	0.035258	0.0144063	0.0247855	0.0144073	0.0067673	0.0152994	0.0388526	0.0375782	0.0246067	0.000436566	0.00130996	0.0458359	0.00537632	0.000822434	0.00732192	0.00172955	0.00140347	0.000955087	0.00251538	0.000980389	0.000623603	3.10017e-05	0.00112732	0.000754764	0.00483647	0.00564443	0.00268727	0.00347611	0.000503736	0.00201088	0.00697412	0.00469965	0.00563532	0.00689542	0.0123334	0.0127399	0.00437757	0.0132127	0.00413809	0.0129239	0.0359515	0.00368309	0.00878277	0.00237961	0.00094189	0.00179445	0.0141309	0.000509201	0.000223451	0.0245459	0.0055959	0.00177518	0.000192302	0.00119338	0.00601143	0.0128031	0.0150061	0.00567772	0.001276	0.0122616	0.00633595	0.00175612	0.0199853	0.0460801	0.0138546	0.00449157	0.0158839	0.00958811	0.00659381	0.0021969	0.0130755	0.00697605	0.0104437	0.00243098	0.00625757	0.00113958	0.0213232	0.0284912	0.00230122	0.00569264	0.00272717	0.0219776	0.81065	0.18935	3.181238
14832	-2097.034	-2249.957	152.9223	0.196912	0.0298359	0.0308114	0.0078176	0.0748994	0.022997	0.0401288	0.0038126	0.00691859	0.0501822	0.0359015	0.0555401	0.0295193	0.0881523	0.0273402	0.0535097	0.0816997	0.0295744	0.00157709	0.00642974	0.122373	0.0120304	0.00799742	0.00678842	0.00272263	6.314e-05	0.00305944	0.00795147	0.00361008	0.000575821	0.00089829	0.00447455	0.000967918	0.0229027	0.0239479	0.015574	0.0055906	0.00435323	0.0061008	0.0114683	0.0136848	0.000578492	0.00867546	0.0222082	0.0209115	0.0198705	0.085859	0.0128795	0.0491398	0.0583069	0.0099907	0.0710891	0.00700216	0.00469845	0.0238624	0.0474598	0.0106733	0.004128	0.162086	0.00701474	0.0082882	0.00248713	0.00421503	0.00081021	0.0274638	0.0164353	0.0109841	0.0085858	0.00891582	0.00227242	0.0133279	0.0330419	0.0692845	0.0441922	0.00682076	0.0196972	0.0170901	0.0336709	0.0125517	0.0196436	0.0144679	0.0679891	0.00586454	0.000730199	0.0108834	0.0224971	0.0262249	0.00354267	0.0182914	0.0113079	0.0281382	0.3351732	1.664827	0.143686	0.388212	0.744384	1.34339	2.57591	6.95963	1.402845	4.967063	0.0839048	0.0127132	0.0131289	0.00333111	0.0319149	0.00979912	0.017099	0.00162456	0.00294804	0.0213828	0.0152978	0.0236659	0.0125783	0.0375621	0.0116498	0.0228007	0.0348126	0.0126018	0.000672006	0.00273974	0.0521438	0.00512621	0.00340773	0.00289257	0.00116012	2.69042e-05	0.00130364	0.00338815	0.00153827	0.00024536	0.000382765	0.00190662	0.000412434	0.00975893	0.0102043	0.00663615	0.00238218	0.00185493	0.00259958	0.00488671	0.00583116	0.000246498	0.00369665	0.00946299	0.00891049	0.00846688	0.0365849	0.00548802	0.0209387	0.0248448	0.00425708	0.0302914	0.00298365	0.00200203	0.0101679	0.0202228	0.00454795	0.00175896	0.0690653	0.00298901	0.00353164	0.00105978	0.00179604	0.000345234	0.0117024	0.00700313	0.00468038	0.00365844	0.00379907	0.000968289	0.00567906	0.0140793	0.0295224	0.0188305	0.00290636	0.00839306	0.00728215	0.0143473	0.00534832	0.00837021	0.00616483	0.0289705	0.0024989	0.000311141	0.00463747	0.00958612	0.0111745	0.00150955	0.00779405	0.00481835	0.0119898	0.832413	0.167587	2.346844
14868	-2105.96	-2259.436	153.476	0.113905	0.0103	0.0393663	0.0434266	0.0361167	0.0610914	0.0569544	0.00363401	0.000623884	0.053739	0.0296487	0.103371	0.0320993	0.0365507	0.0237773	0.0892246	0.0940687	0.0258233	0.000710555	0.0243633	0.111966	0.0261104	0.00261245	0.00120821	0.00523417	0.0019488	0.000527248	0.0128754	0.00459065	0.000223614	0.00114608	0.00280458	0.00596289	0.0197243	0.0272275	0.0185786	0.00986748	0.00629285	0.00585593	0.00591982	0.021857	0.0120032	0.0182504	0.0154676	0.0246956	0.0302111	0.0877197	0.0241985	0.022566	0.015274	0.0844771	0.0448806	0.00319442	0.00681926	0.000758371	0.0120456	0.00977767	0.0453719	0.000323983	0.013917	0.103827	0.0262196	0.0051686	0.0207281	0.103497	0.00974802	0.00254672	0.0473207	0.00264854	0.0111573	0.0506648	0.00269436	0.00899377	0.00775095	0.0669588	0.0051808	0.117024	0.00124594	0.00779552	0.00458834	0.0425092	0.00869204	0.0203217	0.0547806	0.0430211	0.0145685	0.00119318	0.0105137	0.000223325	0.00874308	0.00139484	0.5200634	1.479937	0.140449	0.383921	0.741807	1.34806	2.6047	7.12005	1.419322	2.845685	0.0463973	0.00419551	0.0160351	0.017689	0.0147115	0.0248844	0.0231993	0.00148025	0.000254128	0.0218896	0.0120769	0.0421063	0.0130751	0.0148883	0.00968526	0.036344	0.0383172	0.0105187	0.000289431	0.00992394	0.0456072	0.0106356	0.00106413	0.000492143	0.00213204	0.000793808	0.000214765	0.00524457	0.00186992	9.10849e-05	0.000466833	0.00114239	0.00242887	0.00803433	0.0110906	0.00756767	0.00401934	0.00256328	0.0023853	0.00241133	0.00890306	0.00488927	0.00743398	0.00630046	0.0100593	0.0123059	0.035731	0.00985681	0.00919185	0.00622158	0.0344102	0.0182813	0.00130119	0.0027777	0.000308908	0.00490657	0.00398275	0.0184814	0.000131968	0.00566882	0.0422922	0.0106801	0.00210534	0.0084432	0.0421576	0.00397068	0.00103736	0.0192752	0.00107883	0.00454474	0.0206374	0.0010975	0.00366345	0.00315721	0.0272744	0.00211031	0.0476677	0.00050751	0.00317536	0.00186898	0.0173153	0.00354054	0.00827766	0.0223139	0.0175238	0.00593423	0.000486022	0.00428254	9.09672e-05	0.00356133	0.000568162	0.739968	0.260032	2.455002
14904	-2098.548	-2249.876	151.328	0.218644	0.0197895	0.0882661	0.0389729	0.0810668	0.0817104	0.1042	0.000288221	0.00453665	0.0232754	0.0757911	0.0695218	0.0487108	0.0406355	0.0703074	0.0808246	0.146984	0.0457548	0.0070086	0.0269514	0.13207	0.0487346	0.00255961	0.00643972	0.0104378	0.0211584	8.15348e-05	0.00711916	0.00990544	0.00169234	0.00119564	0.00131215	0.00802359	0.0124446	0.0210539	0.0215846	0.0269635	0.00549431	0.00800569	0.01022	0.0354287	0.0335472	0.0258093	0.0339393	0.0331292	0.025997	0.136573	0.0437305	0.00667905	0.0659609	0.00550152	0.0764338	0.00186522	0.0106755	0.0187582	0.0562397	0.00240114	0.060392	0.118124	0.00133848	0.0144328	0.0116302	0.000730948	0.0338013	0.0393983	0.0284357	0.0204594	0.00670256	0.0165502	0.0203272	0.0156504	0.0255778	0.143811	0.0150691	0.00696269	0.0258854	0.00269643	0.0196578	0.0239142	0.0577728	0.00421288	0.0912937	0.00383892	0.0137466	0.0201893	0.00668248	0.0531993	0.000966495	0.0251752	0.0100055	0.114335	0.3122391	1.687761	0.161084	0.410467	0.757443	1.32023	2.43625	6.20793	1.320199	5.405349	0.0663489	0.00600523	0.0267849	0.0118266	0.0246002	0.0247955	0.0316201	8.74624e-05	0.00137667	0.00706305	0.0229993	0.0210968	0.0147816	0.0123311	0.0213352	0.0245267	0.044603	0.0138846	0.0021268	0.00817856	0.0400774	0.0147888	0.000776729	0.00195417	0.0031674	0.00642064	2.47422e-05	0.00216035	0.00300586	0.00051355	0.000362824	0.00039818	0.00243481	0.00377638	0.00638894	0.00654997	0.00818222	0.00166728	0.00242938	0.00310131	0.0107511	0.0101801	0.00783198	0.0102991	0.0100532	0.00788895	0.0414439	0.0132703	0.0020268	0.0200162	0.00166947	0.0231943	0.000566011	0.00323953	0.00569229	0.0170663	0.000728642	0.0183263	0.0358454	0.000406169	0.00437973	0.00352925	0.000221811	0.0102572	0.0119556	0.00862898	0.00620852	0.00203393	0.00502225	0.0061684	0.00474921	0.00776174	0.0436402	0.0045728	0.00211287	0.00785508	0.000818249	0.00596527	0.00725691	0.0175315	0.00127842	0.0277036	0.00116494	0.00417148	0.00612657	0.00202784	0.0161436	0.000293289	0.00763955	0.00303624	0.0346957	0.84388	0.15612	3.29537
14940	-2102.891	-2255.648	152.7575	0.173281	0.0249246	0.00348435	0.00721641	0.042173	0.0473271	0.0592364	0.011276	0.00396042	0.0206324	0.0410079	0.0482426	0.0560914	0.0288071	0.100805	0.0396411	0.0760285	0.0210737	0.000126175	0.0243736	0.103431	0.00881347	0.000314555	0.0163152	0.00131912	0.00303455	0.000367743	0.0032528	0.00264873	0.000233895	0.00167175	0.00284607	0.00147468	0.0199304	0.00824205	0.0047252	0.00970248	0.00103596	0.00416984	0.0139968	0.0265071	0.00810815	0.0314942	0.016115	0.0220484	0.0162142	0.0677327	0.00348347	0.00685453	0.030321	0.00157078	0.016462	0.00341753	0.00952121	0.01598	0.0355858	0.00985126	0.0154875	0.162208	0.0051643	0.00555709	0.000256863	0.00346838	0.0133655	0.0193094	0.0150299	0.0193701	0.00360042	0.00932289	0.00672871	0.0025902	0.0212581	0.0801741	0.0106544	0.0028001	0.0154811	0.00915263	0.0154701	0.021903	0.0353321	0.00876914	0.0457517	0.00418752	0.00208398	0.00537056	0.0222279	0.0669036	0.00218722	0.0105576	0.00801258	0.0151758	0.2680505	1.731949	0.100818	0.326605	0.705316	1.4178	3.06181	9.91889	1.659039	6.46128	0.0847995	0.0121975	0.00170516	0.00353154	0.0206385	0.0231608	0.0289889	0.00551822	0.00193814	0.010097	0.0200683	0.0236088	0.0274498	0.0140975	0.0493319	0.0193994	0.0372066	0.010313	6.17472e-05	0.0119279	0.0506165	0.00431311	0.000153936	0.00798429	0.000645545	0.00148504	0.000179965	0.00159184	0.00129623	0.000114463	0.000818114	0.0013928	0.000721674	0.00975347	0.00403347	0.0023124	0.00474817	0.000506975	0.00204062	0.00684971	0.012972	0.00396794	0.0154125	0.00788632	0.01079	0.00793484	0.0331468	0.00170473	0.00335445	0.0148384	0.000768704	0.00805611	0.00167246	0.00465946	0.00782024	0.0174149	0.00482098	0.00757921	0.079381	0.00252729	0.00271951	0.000125703	0.00169735	0.00654075	0.00944959	0.00735528	0.00947928	0.00176196	0.00456241	0.00329288	0.00126758	0.0104032	0.0392354	0.00521401	0.00137031	0.00757611	0.00447909	0.0075707	0.0107188	0.0172907	0.00429141	0.0223898	0.00204928	0.00101985	0.00262823	0.0108778	0.0327411	0.00107037	0.00516665	0.00392117	0.00742667	0.865975	0.134025	2.043415
14976	-2102.826	-2256.687	153.8606	0.136156	0.00200807	0.0254225	0.0205312	0.0725545	0.0625027	0.0295738	0.00329971	0.00625782	0.016193	0.0147736	0.0412145	0.017431	0.0291519	0.0722157	0.080704	0.0743092	0.0198163	0.00221981	0.0175921	0.0968201	0.0128672	0.000378264	0.0059343	0.00306284	0.000904914	0.000608756	0.00271982	0.00216167	0.00249139	0.000875256	0.00687815	0.00274086	0.0238175	0.00457572	0.00988912	0.0114186	0.00573078	0.00593523	0.00851492	0.0085912	0.00264584	0.0226011	0.0242772	0.0252497	0.00986171	0.0595451	0.0449071	0.00092675	0.0347967	0.00441544	0.00297734	0.00123307	0.00249404	0.0150363	0.0132817	0.00623682	0.0535438	0.0473251	0.00603608	0.00309157	0.0071728	0.00156832	0.00926988	0.0100321	0.0238753	0.00967119	0.001638	0.00325103	0.00263051	0.00733883	0.0529239	0.076745	0.0134362	0.00249177	0.0110346	0.0257263	0.0143739	0.0279317	0.00224763	0.0136949	0.0255949	0.00013814	0.0127685	0.00260509	0.0410485	0.0387063	0.000411496	0.0154363	0.00847492	0.015319	0.4204002	1.5796	0.102532	0.329301	0.707128	1.41417	3.03674	9.75308	1.64685	3.757372	0.0748569	0.00110401	0.013977	0.0112878	0.0398896	0.0343632	0.0162593	0.00181414	0.00344047	0.00890272	0.00812232	0.0226592	0.00958333	0.0160273	0.0397033	0.0443701	0.0408543	0.0108948	0.00122042	0.00967194	0.0532305	0.00707421	0.000207965	0.0032626	0.00168391	0.00049751	0.000334687	0.00149533	0.00118846	0.00136974	0.000481205	0.00378152	0.00150689	0.0130946	0.00251568	0.00543692	0.0062778	0.00315071	0.00326312	0.0046814	0.00472334	0.00145465	0.0124258	0.0133473	0.013882	0.00542185	0.0327372	0.0246894	0.000509516	0.0191308	0.00242756	0.00163691	0.000677929	0.00137119	0.0082668	0.00730214	0.00342892	0.0294377	0.0260188	0.00331856	0.00169971	0.00394352	0.00086224	0.00509646	0.00551555	0.0131264	0.0053171	0.000900553	0.00178738	0.00144622	0.0040348	0.0290969	0.0421934	0.00738707	0.00136994	0.00606671	0.014144	0.00790257	0.0153565	0.00123572	0.00752931	0.0140718	7.59474e-05	0.00701997	0.00143225	0.022568	0.0212803	0.000226236	0.00848669	0.00465941	0.0084222	0.7898	0.2102	1.818884
15012	-2089.173	-2242.848	153.675	0.107619	0.00909981	0.029748	0.00699482	0.0367832	0.0358827	0.0447947	0.00677002	0.00148665	0.0317124	0.0243758	0.0432196	0.0327754	0.0126814	0.00954632	0.0575484	0.0663073	0.016295	0.00397573	0.0304318	0.151076	0.0398344	0.00181832	0.00225363	0.00520521	0.00626107	0.00169763	0.000739058	0.00346928	0.000772627	0.00235991	0.00133326	0.00304924	0.0182952	0.0151205	0.00688231	0.0143624	0.00502632	0.00231598	0.0104909	0.0114345	0.000919738	0.00996583	0.0236328	0.0181958	0.01141	0.0626281	0.0239455	0.012253	0.000180547	0.0199135	0.107308	0.00343815	0.00734155	0.00138614	0.0324405	0.00710131	0.0142532	0.00596145	0.0016176	0.0324644	0.0060459	0.0157006	0.0242079	0.0927786	0.015053	0.0100124	0.0496485	0.0059961	0.00888473	0.0204161	0.00370303	0.018191	0.000600667	0.0139193	0.0292848	0.0554504	0.00314946	0.0116225	0.00242956	0.0401168	0.00180368	0.0161215	0.0242706	0.0225081	0.00121618	8.31761e-05	0.0236106	0.00515493	0.00260103	0.00186947	0.3516875	1.648313	0.124027	0.361331	0.727905	1.37381	2.76755	8.06277	1.509231	4.686867	0.0586588	0.00495996	0.0162145	0.00381261	0.0200491	0.0195583	0.0244159	0.00369008	0.000810314	0.0172852	0.0132863	0.0235574	0.0178646	0.00691215	0.00520334	0.0313675	0.0361416	0.00888179	0.00216702	0.0165872	0.0823457	0.0217122	0.000991097	0.00122837	0.00283716	0.00341267	0.000925314	0.000402833	0.00189097	0.00042113	0.0012863	0.00072671	0.00166203	0.00997204	0.00824163	0.00375128	0.00782838	0.00273966	0.00126235	0.00571821	0.00623253	0.000501314	0.00543199	0.0128813	0.00991783	0.00621918	0.0341362	0.0130518	0.00667865	9.84096e-05	0.0108541	0.0584897	0.001874	0.0040016	0.000755532	0.0176821	0.00387065	0.00776887	0.00324936	0.000881694	0.0176951	0.00329539	0.00855781	0.0131948	0.0505701	0.0082048	0.00545739	0.0270615	0.00326825	0.00484273	0.011128	0.00201838	0.0099152	0.000327401	0.0075869	0.015962	0.0302239	0.00171665	0.00633499	0.00132426	0.0218662	0.000983118	0.00878724	0.013229	0.0122683	0.000662894	4.53361e-05	0.0128692	0.00280976	0.00141772	0.00101898	0.824156	0.175844	1.834654
15048	-2092.457	-2244.734	152.2765	0.15103	0.0223087	0.0151097	0.0535974	0.0794829	0.0334041	0.0724856	0.00533131	0.00841857	0.0601251	0.0280033	0.0549592	0.0237763	0.0775812	0.0376199	0.0415308	0.0914142	0.0175198	0.00545655	0.00165503	0.0798693	0.0373531	0.00445504	0.000815508	0.00273032	0.00641605	0.00393328	0.00754159	0.00174141	0.000350473	0.00207068	0.00750979	0.000214891	0.018972	0.0119081	0.0158114	0.00365295	0.00286282	0.00710621	0.00944439	0.0121543	0.00411975	0.0102082	0.0363686	0.0437857	0.0175713	0.0690856	0.0196997	0.0117557	0.0296067	0.00697291	0.0432175	0.00362278	0.00348768	0.00603442	0.0166684	0.00259621	0.0119901	0.123741	0.0123631	0.00127514	0.0220609	0.000882248	0.0171582	0.0283792	0.0101861	0.00243114	0.0021781	0.0256836	0.0402389	0.00883801	0.00894023	0.132334	0.00349019	0.00554011	0.0473978	0.0211494	0.023138	0.0162698	0.0412335	0.00424062	0.0150722	0.00226919	0.00702155	0.000938464	0.0725269	0.054734	0.00770764	0.0371504	0.00252455	0.036248	0.233123	1.766877	0.121535	0.357773	0.725661	1.37805	2.79507	8.22805	1.523903	7.579161	0.0659562	0.0097424	0.00659855	0.0234065	0.0347109	0.0145878	0.0316551	0.00232823	0.00367646	0.0262571	0.0122293	0.0240012	0.0103833	0.0338804	0.0164289	0.0181369	0.0399214	0.00765103	0.00238292	0.000722765	0.0348796	0.0163124	0.00194555	0.00035614	0.00119235	0.00280194	0.0017177	0.00329348	0.000760489	0.000153055	0.000904284	0.00327959	9.38447e-05	0.00828521	0.00520039	0.00690496	0.00159527	0.00125022	0.00310334	0.00412445	0.00530788	0.00179913	0.00445802	0.0158825	0.0191216	0.00767354	0.0301703	0.00860302	0.00513383	0.0129295	0.00304513	0.0188734	0.0015821	0.0015231	0.00263528	0.00727922	0.00113379	0.00523618	0.0540386	0.00539908	0.000556864	0.00963417	0.000385285	0.00749314	0.0123934	0.00444837	0.0010617	0.000951193	0.0112162	0.0175727	0.00385963	0.00390427	0.0577914	0.0015242	0.00241941	0.020699	0.00923611	0.0101046	0.00710517	0.018007	0.00185192	0.00658214	0.000990973	0.00306637	0.000409835	0.0316731	0.0239028	0.00336599	0.0162239	0.00110249	0.0158298	0.883438	0.116562	2.289857
15084	-2082.465	-2233.762	151.2967	0.315995	0.0364336	0.0423692	0.0134688	0.11835	0.0978113	0.0284486	0.00396706	0.0100891	0.0719389	0.0610333	0.112441	0.0394499	0.105663	0.101008	0.0754238	0.131757	0.0538244	0.000820593	0.0147862	0.198733	0.0290024	0.0113708	0.00269249	0.00245928	0.00660174	0.00130519	0.00512852	0.00296665	0.000905073	0.002793	0.00308513	5.51464e-05	0.0456809	0.00935747	0.0184768	0.0160888	0.00297143	0.00988631	0.0114647	0.0412185	0.00202776	0.0215148	0.054153	0.0476953	0.0184992	0.06854	0.0192059	0.0227948	0.0703139	0.0010806	0.053944	0.0100322	0.00575595	0.00225248	0.0505711	0.0041777	0.00560221	0.127081	0.0211112	0.00335119	0.0567105	0.000145814	0.016774	0.0510352	0.00653916	0.00398219	0.0128877	0.0394255	0.0580109	0.000278319	0.059491	0.146795	0.0120197	0.00557942	0.00535394	0.024686	0.0350739	0.0419695	0.0467952	0.00583119	0.00428689	0.00679324	0.0217589	0.0077164	0.157246	0.0176187	0.0048799	0.0475186	0.0127466	0.072546	0.3198386	1.680161	0.209721	0.466835	0.78847	1.26828	2.14209	4.76824	1.129417	5.253153	0.0916054	0.0105619	0.0122826	0.00390455	0.0343092	0.028355	0.0082471	0.00115003	0.00292477	0.0208547	0.0176932	0.0325961	0.0114363	0.0306313	0.0292817	0.021865	0.0381957	0.0156034	0.000237886	0.00428645	0.0576119	0.00840767	0.00329634	0.00078054	0.000712934	0.00191381	0.00037837	0.00148673	0.000860017	0.000262376	0.000809677	0.000894363	1.59867e-05	0.0132427	0.00271268	0.00535635	0.00466407	0.000861404	0.00286599	0.00332357	0.011949	0.000587838	0.00623702	0.0156987	0.0138266	0.00536284	0.0198694	0.00556771	0.0066081	0.0203837	0.00031326	0.0156381	0.0029083	0.00166862	0.000652983	0.0146603	0.0012111	0.00162405	0.0368402	0.00612004	0.000971494	0.0164401	4.22708e-05	0.00486271	0.0147949	0.00189567	0.00115442	0.00373607	0.0114292	0.0168171	8.06833e-05	0.0172462	0.0425551	0.00348445	0.00161745	0.00155208	0.00715634	0.0101678	0.0121667	0.0135657	0.00169043	0.00124275	0.00196933	0.0063078	0.00223695	0.0455849	0.00510758	0.00141466	0.0137754	0.00369518	0.0210307	0.840081	0.159919	3.449523
